SK_ID_CURR,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_PHONE,EXT_SOURCE_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_7,AMT_BALANCE,MONTHS_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_CURRENT,Forest_PROBA,Forest_PRED,Solvable,Non Solvable,TARGET
100524,112500.0,284400.0,20740.5,225000.0,-10936,-3186,0,0.682144661108665,1,0,0.0,-5.0,1089000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100526,144000.0,90000.0,8253.0,90000.0,-13227,-668,1,0.4601020162546491,0,0,5286.38,-5.0,963000,62550.0,0.6415538353362616,0,0.6415538353362616,0.35844616466373835,0
100528,90000.0,675000.0,19867.5,675000.0,-14608,-4624,0,0.5277560830566873,1,0,113362.31,-5.0,1485000,200281.365,0.6441952078995457,0,0.6441952078995457,0.35580479210045435,0
100530,135000.0,770292.0,34807.5,688500.0,-18035,-3802,0,0.4451986134988326,1,0,0.0,-4.5,360000,0.0,0.6399263480456593,0,0.6399263480456593,0.3600736519543407,0
100531,112500.0,904500.0,25002.0,904500.0,-12349,-589,0,0.6574734264340084,0,0,37017.405,-3.5,270000,50530.94999999999,0.6699105763831281,0,0.6699105763831281,0.3300894236168719,0
100532,99000.0,277969.5,13086.0,229500.0,-18437,-117,0,0.29060853908155576,1,0,43241.99785714286,-4.0,315000,46842.885,0.5813408476618409,0,0.5813408476618409,0.4186591523381591,0
100534,157500.0,256500.0,14449.5,256500.0,-13986,-4363,0,0.5434522199971914,1,0,0.0,-6.0,1215000,0.0,0.6448907588255877,0,0.6448907588255877,0.35510924117441234,0
100536,99000.0,787131.0,42066.0,679500.0,-14357,-1683,0,0.7234926821589504,1,0,0.0,-5.0,1665000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100537,180000.0,1044724.5,37656.0,936000.0,-11418,-3351,0,0.4573980391520343,1,0,133716.12000000002,-25.5,17145000,1070663.535,0.6399263480456593,0,0.6399263480456593,0.3600736519543407,0
100542,112500.0,156339.0,11245.5,130500.0,-16388,-8923,0,0.7281706194426241,1,0,210978.77100000004,-16.5,13500000,563127.255,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100550,247500.0,669591.0,24178.5,508500.0,-13768,-2722,0,0.6399398491481402,1,0,101965.5932142857,-14.5,7560000,579151.35,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100554,225000.0,1125000.0,31068.0,1125000.0,-11980,-486,0,0.6238686713083913,0,0,10695.96375,-6.5,1620000,324977.08499999996,0.6699105763831281,0,0.6699105763831281,0.3300894236168719,0
100555,112500.0,337500.0,17230.5,337500.0,-12293,-304,0,0.5158451064098964,1,0,178034.10187499996,-8.5,5400000,490639.00499999995,0.6441952078995457,0,0.6441952078995457,0.35580479210045435,0
100556,58500.0,50940.0,4959.0,45000.0,-22735,365243,0,0.7421584798141769,1,0,22037.366538461534,-39.5,3510000,141750.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100563,135000.0,1175314.5,38974.5,1053000.0,-15227,-1615,1,0.4604768526623809,1,0,0.0,-6.0,405000,0.0,0.6404385135833434,0,0.6404385135833434,0.35956148641665664,0
100566,117000.0,932643.0,27400.5,778500.0,-18125,-3443,0,0.7261271450380146,1,0,0.0,-6.5,1890000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100572,31500.0,314055.0,13437.0,238500.0,-19110,365243,0,0.4689462025520905,1,0,27965.4675,-48.5,6255000,95175.0,0.6399263480456593,0,0.6399263480456593,0.3600736519543407,0
100577,171000.0,555273.0,15912.0,463500.0,-23169,365243,1,0.6367695283622192,0,0,18117.963,-3.0,1575000,90000.0,0.6704227419208124,0,0.6704227419208124,0.3295772580791876,0
100581,270000.0,835380.0,31950.0,675000.0,-19484,-3899,0,0.6953905500360134,1,0,1186.5785294117647,-10.0,15300000,24025.545,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100586,85500.0,515529.0,21969.0,391500.0,-22291,365243,0,0.6926414631124714,1,0,19738.387499999997,-12.5,5985000,484467.79500000004,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100587,90000.0,117162.0,11718.0,103500.0,-17999,-750,0,0.6211914775671671,1,0,0.0,-8.0,2340000,0.0,0.665876346251156,0,0.665876346251156,0.334123653748844,0
100594,106398.0,360000.0,9900.0,360000.0,-14324,-583,0,0.492928192244867,0,0,0.0,-6.076923076923077,225000,0.0,0.6414297197154761,0,0.6414297197154761,0.35857028028452387,0
100597,135000.0,734994.0,23841.0,526500.0,-18673,-1434,0,0.2677312983043717,1,0,57874.741875,-5.5,900000,131714.55,0.5772601777921708,0,0.5772601777921708,0.42273982220782924,0
100601,157500.0,284400.0,14724.0,225000.0,-13509,-908,0,0.6864718528356194,1,0,68817.088125,-8.5,4320000,264780.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100606,225000.0,593010.0,19260.0,495000.0,-20372,365243,0,0.5988370074190674,0,0,10216.197115384615,-40.5,4387500,67500.0,0.6658480220469484,0,0.6658480220469484,0.3341519779530516,0
100609,180000.0,294322.5,19800.0,243000.0,-9250,-490,1,0.20299871042464065,1,0,236790.04235294118,-10.0,5737500,373500.0,0.5715687743554887,0,0.5715687743554887,0.4284312256445113,0
100611,135000.0,254700.0,16276.5,225000.0,-17437,-3443,0,0.4737248754893044,1,0,127102.27724999998,-31.5,8100000,425992.94999999995,0.6380601340877434,0,0.6380601340877434,0.3619398659122566,0
100612,157500.0,1288350.0,37669.5,1125000.0,-14573,-3569,0,0.7626841719393695,1,0,179170.82333333336,-15.0,9675000,247078.44,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100621,450000.0,1312110.0,52168.5,1125000.0,-18204,-3942,0,0.8151144869220309,1,0,42182.72199999999,-24.0,10125000,953272.3499999999,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100623,207000.0,380533.5,16249.5,328500.0,-17789,-5368,0,0.7111630524629869,1,0,132328.4652,-14.0,20250000,562230.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100629,112500.0,201024.0,8982.0,144000.0,-17275,-9284,0,0.6821351782293961,1,0,0.0,-49.0,2610000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100635,157500.0,238500.0,19120.5,238500.0,-12265,-3078,0,0.7094757062024096,1,0,7775.011588235293,-44.0,3195000,79892.73,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100638,135000.0,203760.0,20151.0,180000.0,-13468,-1401,0,0.32867899642154497,1,0,0.0,-8.5,9180000,0.0,0.5812469871672553,0,0.5812469871672553,0.4187530128327447,0
100639,90000.0,158301.0,15552.0,148500.0,-17573,-552,0,0.5097973062616001,1,0,0.0,-4.0,225000,0.0,0.640314397962558,0,0.640314397962558,0.35968560203744204,0
100647,99000.0,247500.0,12375.0,247500.0,-17142,-1051,0,0.6241457248117958,0,0,0.0,-3.5,1350000,0.0,0.6699105763831281,0,0.6699105763831281,0.3300894236168719,0
100651,157500.0,634482.0,20596.5,454500.0,-12838,-2271,1,0.6673994002356698,1,0,0.0,-10.5,2340000,0.0,0.667870599627701,0,0.667870599627701,0.332129400372299,0
100653,247500.0,755856.0,38722.5,652500.0,-12394,-853,0,0.44985373217606905,1,0,255353.42454545453,-7.0,2722500,366941.51999999996,0.6399263480456593,0,0.6399263480456593,0.3600736519543407,0
100658,189000.0,215640.0,11695.5,180000.0,-8948,-1381,0,0.3614049999129165,1,0,260078.23928571428,-4.0,1890000,307023.75,0.6255145218640666,0,0.6255145218640666,0.37448547813593336,0
100662,67500.0,152685.0,7924.5,103500.0,-16848,-362,0,0.5520163868600351,1,0,0.0,-4.5,540000,0.0,0.6471555852771786,0,0.6471555852771786,0.35284441472282135,0
100663,112500.0,254700.0,17149.5,225000.0,-17426,-2415,1,0.5193777847845769,1,0,86322.763125,-12.5,10800000,492750.0,0.6447073734372297,0,0.6447073734372297,0.3552926265627703,0
100681,180000.0,526491.0,26878.5,454500.0,-16781,-5888,1,0.4163432826956263,1,0,55897.0665340909,-44.5,8550000,163800.0,0.6404385135833434,0,0.6404385135833434,0.35956148641665664,0
100684,225000.0,991944.0,29002.5,828000.0,-20313,-2018,1,0.7622128519088752,1,0,43082.635500000004,-5.5,1350000,458072.95499999996,0.667870599627701,0,0.667870599627701,0.332129400372299,0
100685,265500.0,360000.0,23134.5,360000.0,-20020,-2125,0,0.6596075086611579,1,0,368998.1562857143,-18.0,14670000,641250.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100688,135000.0,167121.0,13527.0,139500.0,-13103,-1270,0,0.1072047010306742,1,0,162926.3475,-3.5,1620000,255088.575,0.5478622762803379,0,0.5478622762803379,0.4521377237196621,0
100695,135000.0,1219500.0,35788.5,1219500.0,-17426,365243,0,0.6445772756749333,1,0,0.0,-3.5,540000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100697,225000.0,495985.5,17946.0,409500.0,-20648,365243,1,0.7434201959841934,1,0,17340.05154255319,-47.5,5040000,180000.0,0.667870599627701,0,0.667870599627701,0.332129400372299,0
100698,157500.0,477000.0,20340.0,477000.0,-14590,-2022,0,0.7026822329103365,0,0,0.0,-3.0,540000,0.0,0.6699105763831281,0,0.6699105763831281,0.3300894236168719,0
100704,90000.0,760500.0,22234.5,760500.0,-17781,-7042,1,0.39829648890677816,1,0,0.0,-4.5,810000,0.0,0.6404385135833434,0,0.6404385135833434,0.35956148641665664,0
100705,90000.0,490536.0,32067.0,405000.0,-17233,-891,0,0.6441864144746369,1,0,134550.15187499998,-8.5,3825000,808110.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100709,157500.0,225000.0,11650.5,225000.0,-8746,-1756,1,0.5388205570439962,1,0,476.28000000000003,-3.0,675000,2381.4,0.645402924363272,0,0.645402924363272,0.35459707563672804,0
100712,540000.0,1575000.0,43443.0,1575000.0,-15111,-1247,1,0.7886245921808366,0,0,0.0,-48.5,3487500,0.0,0.6704227419208124,0,0.6704227419208124,0.3295772580791876,0
100722,540000.0,545040.0,26640.0,450000.0,-16194,-1321,0,0.6810531410343084,1,0,6477.259602272727,-44.5,2835000,135000.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100727,112500.0,284400.0,10345.5,225000.0,-16914,-1386,0,0.6700927703719254,1,0,0.0,-11.5,13500000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100728,112500.0,555273.0,16366.5,463500.0,-17853,-3606,0,0.15967923350263774,1,0,276307.03058823524,-9.0,6750000,675000.0,0.555350185373788,0,0.555350185373788,0.444649814626212,0
100736,112500.0,1080000.0,34839.0,1080000.0,-20629,-3291,1,0.6984252336192687,1,0,16107.546686746988,-42.0,8460000,341100.0,0.667870599627701,0,0.667870599627701,0.332129400372299,0
100741,90000.0,284400.0,19134.0,225000.0,-8685,-382,0,0.18478893820284595,1,0,0.0,-1.5,90000,0.0,0.5713329388259007,0,0.5713329388259007,0.42866706117409925,0
100743,38250.0,47970.0,5166.0,45000.0,-19989,-5858,0,0.6225489936318451,1,0,0.0,-15.0,8280000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100749,171000.0,679500.0,19998.0,679500.0,-17016,-261,1,0.6795454823560807,1,0,2221.758837209302,-23.0,2610000,94098.06,0.667870599627701,0,0.667870599627701,0.332129400372299,0
100756,202500.0,247675.5,25506.0,229500.0,-19361,-3266,0,0.7550538489091735,1,0,0.0,-6.0,742500,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100759,202500.0,938304.0,50121.0,810000.0,-16290,-4752,0,0.7772283250141669,0,0,339605.80411764706,-10.0,13005000,1290696.3449999997,0.6699105763831281,0,0.6699105763831281,0.3300894236168719,0
100768,112500.0,277969.5,10606.5,229500.0,-20438,-2271,0,0.6398491482876816,1,0,90920.79972972971,-37.5,7380000,283049.595,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100774,90000.0,675000.0,22437.0,675000.0,-19164,-1220,0,0.056690284914352636,1,0,353642.911875,-17.5,14400000,677250.0,0.5414523933037096,0,0.5414523933037096,0.45854760669629036,0
100786,270000.0,265851.0,11839.5,229500.0,-16625,-1890,1,0.5544053831057985,1,0,219245.42637931032,-16.0,6525000,369450.0,0.6501559991062764,0,0.6501559991062764,0.3498440008937236,0
100796,405000.0,413235.0,32778.0,337500.0,-19311,-514,0,0.34372765612597106,1,0,291423.6553124999,-24.5,17977500,924435.0,0.620262497723719,0,0.620262497723719,0.379737502276281,1
100800,126000.0,698517.0,23215.5,603000.0,-21314,365243,0,0.2997892593212273,0,0,1271.2745454545454,-6.0,990000,11250.0,0.5855323950721165,0,0.5855323950721165,0.4144676049278835,0
100802,76500.0,499261.5,18949.5,351000.0,-19169,-4275,0,0.2652478164906562,1,0,90304.94368421054,-49.0,11205000,429093.495,0.5772601777921708,0,0.5772601777921708,0.42273982220782924,0
100804,157500.0,407727.0,32341.5,333000.0,-12200,-733,0,0.13235711322524155,1,0,72134.521875,-5.5,720000,146056.5,0.5540510764451406,0,0.5540510764451406,0.4459489235548594,0
100806,247500.0,654498.0,26086.5,585000.0,-18178,-744,0,0.5585773234806426,1,0,344860.587,-8.0,11475000,1356300.0,0.6479002993668339,0,0.6479002993668339,0.3520997006331661,0
100813,135000.0,635962.5,21865.5,549000.0,-15069,-1302,0,0.6393400306135488,1,0,0.0,-11.5,3060000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100814,126000.0,942300.0,27679.5,675000.0,-21704,-4110,1,0.7704896298341007,1,0,1456.9295070422534,-37.0,3915000,56520.0,0.667870599627701,0,0.667870599627701,0.332129400372299,0
100815,112500.0,225000.0,12694.5,225000.0,-22725,365243,1,0.4290908985018419,1,0,0.0,-3.0,1012500,0.0,0.6404385135833434,0,0.6404385135833434,0.35956148641665664,0
100816,157500.0,88884.0,4950.0,67500.0,-22562,365243,0,0.5530760637506148,1,0,81803.78550000001,-5.5,882000,101250.0,0.6471555852771786,0,0.6471555852771786,0.35284441472282135,1
100819,279000.0,1520253.0,44581.5,1327500.0,-20895,365243,0,0.743211582123909,1,0,216388.92857142858,-4.0,1732500,257788.80000000002,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100833,121500.0,723996.0,20448.0,585000.0,-14804,-145,0,0.5899591805306108,1,0,26843.212588235303,-43.0,4792500,194625.0,0.6575432415357131,0,0.6575432415357131,0.3424567584642869,0
100834,202500.0,485640.0,38938.5,450000.0,-16133,-146,1,0.5604905546190478,0,0,435520.3865624999,-8.5,7200000,461294.145,0.6496668147966038,0,0.6496668147966038,0.3503331852033962,0
100839,180000.0,824823.0,29353.5,688500.0,-16532,-1815,0,0.16214456766623808,1,0,134772.655,-5.0,1215000,152100.0,0.555350185373788,0,0.555350185373788,0.444649814626212,1
100842,247500.0,1087474.5,46206.0,972000.0,-11667,-5076,0,0.5570940435942876,1,0,230420.03849999997,-20.5,10845000,757998.63,0.6496438335685921,0,0.6496438335685921,0.3503561664314079,0
100846,58500.0,888840.0,29506.5,675000.0,-23491,365243,1,0.015290232064329263,0,0,0.0,-3.0,742500,0.0,0.5379112755828726,0,0.5379112755828726,0.46208872441712745,0
100853,117000.0,276277.5,16825.5,238500.0,-13176,-1725,0,0.2474814095146677,1,0,2852.2895294117648,-45.0,4455000,50364.0,0.5743494720206798,0,0.5743494720206798,0.42565052797932024,0
100854,202500.0,485640.0,38938.5,450000.0,-12418,-677,0,0.3899159307848503,1,0,41723.19,-5.5,1125000,163807.965,0.6324942252074414,0,0.6324942252074414,0.36750577479255864,0
100859,270000.0,1225224.0,44140.5,990000.0,-14004,-2402,0,0.558863072697854,1,0,437999.9849999999,-14.0,14580000,741251.61,0.6479002993668339,0,0.6479002993668339,0.3520997006331661,0
100861,306000.0,2085120.0,72477.0,1800000.0,-14206,-5632,0,0.6361623696784523,1,0,549.88875,-12.5,3240000,11222.775,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100865,112500.0,573628.5,24435.0,463500.0,-13525,-5070,0,0.511294568153395,1,0,12105.300000000005,-43.5,3240000,253350.0,0.640314397962558,0,0.640314397962558,0.35968560203744204,0
100870,90000.0,203760.0,11506.5,180000.0,-18840,-9569,0,0.6944819093322582,1,0,104280.71859374999,-48.5,12465000,372960.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100873,360000.0,1030500.0,43659.0,1030500.0,-19776,-1236,1,0.7478661139929402,1,0,0.0,-6.5,1890000,0.0,0.667870599627701,0,0.667870599627701,0.332129400372299,0
100876,139500.0,317178.0,23845.5,283500.0,-13465,-380,0,0.6283580817444725,1,0,86004.81,-11.0,18900000,467955.945,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100877,90000.0,238896.0,11619.0,189000.0,-16989,-665,0,0.3622937185584311,1,0,34258.066875,-4.5,720000,65250.0,0.6255145218640666,0,0.6255145218640666,0.37448547813593336,0
100880,67500.0,143910.0,14872.5,135000.0,-22637,365243,1,0.7519834396765074,1,0,11276.648406593406,-49.0,5355000,141852.555,0.667870599627701,0,0.667870599627701,0.332129400372299,0
100882,213750.0,765000.0,39060.0,765000.0,-14661,-413,0,0.6821588851442865,1,0,102772.48000000001,-5.0,1012500,112500.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100893,90000.0,701730.0,68490.0,675000.0,-16419,-3300,1,0.7511300729625854,1,0,0.0,-5.0,315000,0.0,0.667870599627701,0,0.667870599627701,0.332129400372299,0
100900,67500.0,103855.5,8037.0,94500.0,-17254,-796,1,0.6309536110678217,1,0,44098.07352631579,-49.0,7020000,130950.0,0.667870599627701,0,0.667870599627701,0.332129400372299,0
100902,117000.0,770292.0,32764.5,688500.0,-21838,365243,0,0.5418295081062608,0,0,9844.456406249998,-48.5,3150000,0.0,0.646006080578506,0,0.646006080578506,0.35399391942149405,1
100906,337500.0,814041.0,23931.0,679500.0,-15113,-1076,0,0.7260923538227417,1,0,115709.27684210529,-48.0,17100000,536944.5,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100912,225000.0,254700.0,16276.5,225000.0,-10582,-2136,0,0.2966041442194849,1,0,230780.656875,-12.5,12420000,14488317.585,0.5813408476618409,0,0.5813408476618409,0.4186591523381591,0
100914,337500.0,900000.0,26446.5,900000.0,-21910,-4800,0,0.7200630872347907,1,0,0.0,-48.5,4185000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100917,108000.0,760225.5,30280.5,679500.0,-15317,-2258,0,0.03622022799985549,1,0,54353.909797297274,-38.5,10980000,506250.0,0.5353530530366931,0,0.5353530530366931,0.4646469469633069,0
100919,48600.0,229500.0,16101.0,229500.0,-23039,365243,0,0.32650658131184274,0,0,61716.73499999999,-4.5,900000,125432.55,0.585438534577531,0,0.585438534577531,0.41456146542246897,0
100920,112500.0,832500.0,24471.0,832500.0,-13765,-1806,1,0.5789341567637026,1,0,35568.6375,-48.5,5400000,155025.0,0.6572022017444796,0,0.6572022017444796,0.34279779825552037,0
100923,270000.0,284256.0,30289.5,270000.0,-12333,-502,1,0.2651072007852093,1,0,339675.0115384615,-20.0,16672500,738450.0,0.5761938720882023,0,0.5761938720882023,0.4238061279117977,0
100924,202500.0,1317357.0,52375.5,1129500.0,-14897,-1064,0,0.4140283052400147,1,0,143037.64173913043,-12.0,5175000,225000.0,0.6399263480456593,0,0.6399263480456593,0.3600736519543407,0
100926,90000.0,364896.0,16069.5,315000.0,-15300,-4700,1,0.229838023599698,1,0,8206.788082191779,-38.0,8595000,139635.0,0.5732831663167113,0,0.5732831663167113,0.4267168336832887,0
100929,81000.0,517500.0,25024.5,517500.0,-16037,-3021,0,0.532859697703305,1,0,312843.8172857143,-19.0,12600000,691713.0,0.6441952078995457,0,0.6441952078995457,0.35580479210045435,0
100930,135000.0,607050.0,36279.0,562500.0,-14774,-791,0,0.5272546507356578,0,0,0.0,-4.0,945000,0.0,0.6453105296524637,0,0.6453105296524637,0.3546894703475363,0
100935,225000.0,644427.0,27432.0,576000.0,-12406,-960,0,0.7296613543091935,1,0,157595.31999999998,-14.0,8550000,522503.1,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100938,112500.0,178213.5,13932.0,144000.0,-23236,365243,1,0.7278891803154304,1,0,0.0,-5.5,1350000,0.0,0.667870599627701,0,0.667870599627701,0.332129400372299,0
100939,67500.0,673875.0,19831.5,562500.0,-16683,-1684,0,0.4351330608013181,1,0,0.0,-12.0,5175000,0.0,0.6399263480456593,0,0.6399263480456593,0.3600736519543407,0
100940,54000.0,101880.0,10566.0,90000.0,-19227,-1542,1,0.6060748656243555,1,0,0.0,-12.0,16560000,0.0,0.6638080452915212,0,0.6638080452915212,0.33619195470847885,0
100941,180000.0,508495.5,27715.5,454500.0,-19133,365243,0,0.13886431881752598,0,0,271633.99,-6.0,3037500,369405.44999999995,0.5608845387115708,0,0.5608845387115708,0.43911546128842915,0
100942,261000.0,503676.0,25848.0,382500.0,-15301,-7655,0,0.2925372616801333,1,0,318470.25964285707,-21.5,17820000,1181025.0,0.5813408476618409,0,0.5813408476618409,0.4186591523381591,0
100948,112500.0,337500.0,16546.5,337500.0,-17852,365243,0,0.3294852854420254,1,0,29424.68015625,-48.5,5220000,167400.0,0.5839215841974367,0,0.5839215841974367,0.41607841580256333,0
100957,315000.0,927571.5,51795.0,859500.0,-10014,-1779,0,0.5246539739662929,1,0,15626.634545454546,-18.0,1980000,124020.0,0.6441952078995457,0,0.6441952078995457,0.35580479210045435,0
100960,135000.0,343800.0,16155.0,225000.0,-14565,-1685,0,0.7262097631424432,1,0,30281.1975,-3.5,270000,105434.55,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100961,81000.0,360000.0,11434.5,360000.0,-12024,-992,0,0.4383337723855191,1,0,0.0,-7.5,2205000,0.0,0.6399263480456593,0,0.6399263480456593,0.3600736519543407,0
100963,112500.0,1002456.0,27009.0,810000.0,-20527,-395,0,0.16219210595922867,0,0,0.0,-3.0,675000,0.0,0.5608845387115708,0,0.5608845387115708,0.43911546128842915,1
100964,112500.0,327024.0,16033.5,270000.0,-12956,-63,0,0.6426009623332083,1,0,0.0,-10.0,7650000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100967,283500.0,1149210.0,33732.0,1003500.0,-18493,-1625,0,0.6228367054467593,1,0,179664.18157894738,-38.5,15322500,501750.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100968,90000.0,1035832.5,30415.5,904500.0,-11083,-1516,1,0.35856849883534514,0,0,0.0,-4.0,1260000,0.0,0.6261566641475368,0,0.6261566641475368,0.3738433358524632,0
100973,202500.0,970380.0,28503.0,810000.0,-17825,-2640,0,0.4180181059878525,1,0,0.0,-5.0,1215000,0.0,0.6399263480456593,0,0.6399263480456593,0.3600736519543407,0
100976,126000.0,1008117.0,29475.0,841500.0,-11001,-111,0,0.3223990161269099,0,0,127879.17299999998,-8.0,6075000,315093.32999999996,0.5855323950721165,0,0.5855323950721165,0.4144676049278835,0
100985,225000.0,1574532.0,62572.5,1350000.0,-17468,-5303,0,0.4392061277980494,1,0,0.0,-7.0,405000,0.0,0.6399263480456593,0,0.6399263480456593,0.3600736519543407,0
100989,112500.0,143910.0,15628.5,135000.0,-11869,-2034,0,0.6707643809450544,1,0,79928.57250000001,-1.5,180000,112500.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
100991,117000.0,474048.0,20214.0,360000.0,-14601,-4174,0,0.6063828532419491,1,0,0.0,-11.5,9720000,0.0,0.6632958797538369,0,0.6632958797538369,0.33670412024616314,0
100993,67500.0,765000.0,22495.5,765000.0,-14276,-7508,0,0.344191494398425,1,0,33598.364444444436,-43.0,4725000,116550.0,0.620262497723719,0,0.620262497723719,0.379737502276281,0
101003,247500.0,407745.0,42943.5,382500.0,-14471,-743,1,0.7464284647299886,1,0,401008.77121621615,-19.0,16650000,947222.19,0.667870599627701,0,0.667870599627701,0.332129400372299,0
101004,112500.0,1215000.0,84694.5,1215000.0,-15044,-197,0,0.30115436291893144,1,0,0.0,-7.5,1620000,0.0,0.5813408476618409,0,0.5813408476618409,0.4186591523381591,0
101006,180000.0,540000.0,27000.0,540000.0,-22839,365243,1,0.4347890995754515,1,0,59826.813749999965,-48.5,12960000,864000.0,0.6404385135833434,0,0.6404385135833434,0.35956148641665664,0
101013,202500.0,518562.0,25078.5,463500.0,-14077,-1619,0,0.18522086498705884,1,0,210946.79250000004,-6.5,3150000,556924.5,0.5713329388259007,0,0.5713329388259007,0.42866706117409925,0
101014,225000.0,1002870.0,42619.5,922500.0,-14102,-3067,0,0.6092550336586996,1,0,0.0,-5.0,945000,0.0,0.6632958797538369,0,0.6632958797538369,0.33670412024616314,0
101018,238500.0,834048.0,27693.0,720000.0,-16101,-8506,1,0.2776404168967356,1,0,35854.80890625001,-48.5,5220000,175500.0,0.5761938720882023,0,0.5761938720882023,0.4238061279117977,0
101019,382500.0,720000.0,21051.0,720000.0,-21493,-5582,0,0.6840003818264704,1,0,53604.45204545455,-22.5,8190000,315900.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101022,112500.0,675000.0,32602.5,675000.0,-22251,365243,1,0.5538759090397447,1,0,104241.03515625,-48.5,12442500,238241.34,0.6476677508148628,0,0.6476677508148628,0.35233224918513717,0
101023,180000.0,640080.0,31261.5,450000.0,-21057,-6281,0,0.7175304114518785,1,0,157728.64704545456,-44.5,15840000,391545.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101028,112500.0,886500.0,26050.5,886500.0,-13818,-5378,0,0.09543886773217276,1,0,4346.207112676057,-36.0,5895000,64696.5,0.5478622762803379,0,0.5478622762803379,0.4521377237196621,0
101032,195750.0,704844.0,31176.0,630000.0,-21280,-1867,0,0.5636178862273202,1,0,47170.78999999999,-28.5,3510000,492079.5,0.6480393275060014,0,0.6480393275060014,0.35196067249399865,0
101034,112500.0,664299.0,52614.0,567000.0,-11411,-180,0,0.5541190501400904,1,0,0.0,-16.5,2668500,0.0,0.6471555852771786,0,0.6471555852771786,0.35284441472282135,0
101036,225000.0,474048.0,24201.0,360000.0,-11264,-220,0,0.4649292966344416,0,0,264309.34285714285,-12.0,9450000,499505.22,0.6410416697985775,0,0.6410416697985775,0.35895833020142254,0
101037,247500.0,747000.0,38268.0,747000.0,-22346,365243,0,0.7060019265097552,1,0,102316.21457142857,-18.0,11475000,651199.5,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101043,94500.0,74182.5,6075.0,67500.0,-20186,365243,1,0.4022072079869671,1,0,12081.33,-2.5,1080000,45229.23,0.6404385135833434,0,0.6404385135833434,0.35956148641665664,0
101048,202500.0,1029681.0,27292.5,859500.0,-16600,-3210,0,0.6108624545923566,0,0,102140.02125,-10.5,4770000,1111500.0,0.6658480220469484,0,0.6658480220469484,0.3341519779530516,0
101050,157500.0,1185282.0,34785.0,1035000.0,-19533,-561,0,0.17486694192065813,1,0,0.0,-5.5,360000,0.0,0.5696033411392699,0,0.5696033411392699,0.4303966588607301,0
101054,112500.0,454500.0,17739.0,454500.0,-18452,-11674,1,0.6281895480194958,1,0,89180.56265625001,-48.5,15525000,290250.0,0.667870599627701,0,0.667870599627701,0.332129400372299,0
101059,225000.0,454500.0,46570.5,454500.0,-12229,-4078,1,0.6782965676556185,1,0,36686.07,-47.0,14985000,181242.675,0.667870599627701,0,0.667870599627701,0.332129400372299,0
