SK_ID_CURR,Target
172017,0.0
172019,0.0
172021,0.0
172023,0.0
172027,0.0
172032,0.0
172034,0.0
172035,0.0
172041,0.0
172044,0.0
172045,0.0
172050,0.0
172051,0.0
172055,0.0
172066,0.0
172076,0.0
172078,0.0
172079,0.0
172082,0.0
172083,0.0
172087,1.0
172089,1.0
172103,0.0
172105,0.0
172110,0.0
172115,0.0
172125,0.0
172130,0.0
172134,0.0
172143,0.0
172145,1.0
172161,0.0
172164,0.0
172171,0.0
172176,0.0
172183,0.0
172187,0.0
172193,0.0
172194,0.0
172198,0.0
172199,1.0
172202,0.0
172208,0.0
172211,0.0
172212,0.0
172214,1.0
172218,0.0
172230,0.0
172234,0.0
172245,1.0
172246,0.0
172249,0.0
172252,0.0
172254,1.0
172258,0.0
172266,0.0
172267,0.0
172271,0.0
172272,0.0
172273,0.0
172283,0.0
172284,0.0
172289,0.0
172292,0.0
172296,0.0
172304,0.0
172306,0.0
172308,0.0
172311,0.0
172312,0.0
172315,0.0
172316,0.0
172318,0.0
172323,0.0
172324,1.0
172325,1.0
172328,1.0
172332,0.0
172333,0.0
172337,0.0
172339,0.0
172341,0.0
172345,0.0
172346,0.0
172354,0.0
172355,0.0
172359,0.0
172365,1.0
172368,0.0
172369,0.0
172375,0.0
172381,0.0
172385,1.0
172388,0.0
172393,0.0
172394,1.0
172396,0.0
172398,0.0
172405,0.0
172406,0.0
172409,0.0
172410,0.0
172424,0.0
172430,0.0
172432,0.0
172435,0.0
172436,0.0
172440,0.0
172450,0.0
172451,0.0
172453,0.0
172457,0.0
172458,1.0
172465,0.0
172503,0.0
172506,0.0
172507,0.0
172508,1.0
172511,0.0
172514,0.0
172516,0.0
172528,0.0
172530,0.0
172531,0.0
172534,0.0
172538,0.0
172539,0.0
172542,0.0
172548,0.0
172549,1.0
172559,0.0
172560,0.0
172561,0.0
172571,0.0
172576,0.0
172578,0.0
172581,0.0
172583,0.0
172585,0.0
172591,0.0
172596,0.0
172600,0.0
172605,0.0
172610,0.0
172613,0.0
172615,0.0
172617,0.0
172621,0.0
172639,0.0
172645,0.0
172646,1.0
172648,0.0
172655,0.0
172657,0.0
172659,0.0
172660,0.0
172662,0.0
172665,1.0
172666,0.0
172671,0.0
172674,0.0
172675,0.0
172686,1.0
172702,0.0
172703,0.0
172705,0.0
172708,0.0
172717,0.0
172720,0.0
172721,0.0
172722,0.0
172723,1.0
172725,0.0
172734,0.0
172735,0.0
172736,0.0
172744,1.0
172745,1.0
172746,0.0
172751,0.0
172752,0.0
172758,0.0
172763,0.0
172764,0.0
172769,0.0
172773,0.0
172776,0.0
172779,1.0
172781,0.0
172784,0.0
172787,0.0
172790,0.0
172792,0.0
172793,0.0
172795,0.0
172796,0.0
172797,0.0
172802,0.0
172803,0.0
172810,1.0
172811,0.0
172817,0.0
172818,0.0
172832,1.0
172835,0.0
172836,0.0
172837,0.0
172846,0.0
172848,0.0
172852,1.0
172861,0.0
172868,0.0
172870,0.0
172880,0.0
172884,0.0
172892,0.0
172900,0.0
172903,0.0
172906,0.0
172912,0.0
172915,1.0
172925,0.0
172926,0.0
172927,0.0
172930,0.0
172931,0.0
172934,0.0
172937,0.0
172940,0.0
172947,0.0
172955,0.0
172960,0.0
172961,0.0
172966,0.0
172968,0.0
172971,0.0
172972,0.0
172974,0.0
172976,0.0
172982,0.0
172983,0.0
172988,0.0
173000,0.0
173001,0.0
173008,0.0
173009,0.0
173015,0.0
173027,0.0
173029,0.0
173032,0.0
173035,0.0
173037,0.0
173041,0.0
173047,0.0
173050,0.0
173053,0.0
173063,0.0
173071,0.0
173073,0.0
173074,0.0
173082,0.0
173084,0.0
173087,0.0
173090,0.0
173091,0.0
173094,0.0
173099,0.0
173101,0.0
173111,0.0
173118,0.0
173133,0.0
173143,0.0
173146,0.0
173150,0.0
173156,0.0
173159,0.0
173162,0.0
173163,0.0
173165,0.0
173166,0.0
173172,1.0
173176,0.0
173177,0.0
173179,0.0
173190,0.0
173195,0.0
173199,0.0
173200,0.0
173213,0.0
173222,0.0
173239,0.0
173243,0.0
173245,1.0
173260,0.0
173262,0.0
173268,0.0
173270,0.0
173275,0.0
173287,0.0
173290,0.0
173292,0.0
173293,1.0
173298,0.0
173301,0.0
173302,0.0
173305,0.0
173306,0.0
173308,0.0
173316,0.0
173318,0.0
173325,0.0
173326,0.0
173328,0.0
173335,0.0
173344,0.0
173346,0.0
173349,0.0
173353,0.0
173356,0.0
173358,1.0
173378,0.0
173382,0.0
173383,0.0
173391,0.0
173397,0.0
173400,0.0
173402,0.0
173406,0.0
173407,0.0
173408,0.0
173410,0.0
173412,0.0
173414,0.0
173415,0.0
173417,0.0
173419,0.0
173423,0.0
173424,0.0
173429,0.0
173430,0.0
173433,0.0
173436,1.0
173439,0.0
173444,0.0
173449,0.0
173450,0.0
173451,0.0
173456,0.0
173462,0.0
173464,0.0
173481,0.0
173492,0.0
173513,0.0
173516,1.0
173524,0.0
173525,0.0
173527,0.0
173530,0.0
173531,0.0
173532,0.0
173536,1.0
173545,0.0
173546,0.0
173555,0.0
173556,0.0
173558,0.0
173559,0.0
173561,0.0
173571,1.0
173576,0.0
173580,0.0
173590,0.0
173593,0.0
173597,1.0
173604,0.0
173605,0.0
173610,0.0
173615,0.0
173618,0.0
173626,1.0
173627,1.0
173630,1.0
173632,0.0
173635,0.0
173636,0.0
173637,0.0
173639,0.0
173642,0.0
173644,0.0
173646,0.0
173661,0.0
173670,0.0
173671,0.0
173673,0.0
173679,0.0
173680,0.0
173681,1.0
173682,0.0
173687,0.0
173697,0.0
173706,0.0
173712,0.0
173714,0.0
173715,0.0
173717,0.0
173720,0.0
173721,0.0
173723,0.0
173724,0.0
173726,0.0
173730,0.0
173731,0.0
173732,0.0
173737,0.0
173745,0.0
173747,0.0
173751,0.0
173756,0.0
173759,0.0
173765,1.0
173782,0.0
173784,0.0
173787,0.0
173788,0.0
173789,0.0
173793,0.0
173794,0.0
173797,0.0
173798,0.0
173799,0.0
173801,0.0
173805,0.0
173807,0.0
173811,0.0
173817,0.0
173818,0.0
173822,0.0
173824,0.0
173829,0.0
173831,0.0
173842,0.0
173846,0.0
173851,0.0
173854,0.0
173856,1.0
173859,0.0
173861,0.0
173864,0.0
173866,0.0
173867,0.0
173879,1.0
173880,0.0
173886,0.0
173894,0.0
173896,0.0
173897,0.0
173901,0.0
173905,0.0
173908,0.0
173910,0.0
173911,0.0
173912,0.0
173913,0.0
173918,0.0
173921,1.0
173924,0.0
173927,0.0
173928,0.0
173932,0.0
173935,0.0
173937,0.0
173938,0.0
173946,0.0
173948,0.0
173953,0.0
173954,1.0
173964,1.0
173981,0.0
173983,0.0
173995,0.0
174001,0.0
174003,0.0
174005,0.0
174009,0.0
174010,0.0
174013,0.0
174014,0.0
174025,0.0
174027,1.0
174033,0.0
174041,0.0
174045,0.0
174049,0.0
174053,0.0
174065,0.0
174066,0.0
174067,0.0
174076,0.0
174078,0.0
174083,0.0
174084,0.0
174087,0.0
174093,0.0
174095,0.0
174100,0.0
174103,0.0
174106,0.0
174112,0.0
174113,0.0
174115,0.0
174125,0.0
174131,0.0
174132,0.0
174136,0.0
174138,0.0
174143,0.0
174151,0.0
174157,0.0
174161,0.0
174162,0.0
174165,0.0
174167,0.0
174170,1.0
174172,0.0
174176,0.0
174190,0.0
174191,1.0
174193,0.0
174194,0.0
174205,0.0
174209,0.0
174213,0.0
174217,0.0
174219,0.0
174222,0.0
174228,0.0
174232,0.0
174233,0.0
174235,0.0
174237,0.0
174244,0.0
174245,0.0
174251,0.0
174253,0.0
174274,0.0
174285,0.0
174289,0.0
174291,0.0
174295,0.0
174298,0.0
174304,0.0
174305,0.0
174308,0.0
174309,0.0
174317,0.0
174318,0.0
174328,0.0
174329,0.0
174331,0.0
174343,0.0
174347,0.0
174348,0.0
174349,0.0
174353,0.0
174358,0.0
174361,0.0
174365,0.0
174368,0.0
174373,0.0
174374,0.0
174377,1.0
174381,0.0
174383,0.0
174386,0.0
174387,0.0
174388,0.0
174392,0.0
174393,0.0
174399,0.0
174400,0.0
174404,0.0
174405,0.0
174406,0.0
174408,0.0
174413,0.0
174422,0.0
174426,0.0
174431,0.0
174436,0.0
174442,0.0
174443,0.0
174444,0.0
174450,0.0
174451,0.0
174453,0.0
174455,0.0
174456,0.0
174457,0.0
174461,0.0
174463,0.0
174465,0.0
174474,0.0
174476,0.0
174477,0.0
174492,0.0
174493,0.0
174498,0.0
174499,0.0
174503,0.0
174504,0.0
174506,0.0
174508,0.0
174522,0.0
174525,0.0
174527,0.0
174542,0.0
174544,0.0
174552,0.0
174553,0.0
174555,0.0
174559,0.0
174561,0.0
174567,0.0
174571,0.0
174576,0.0
174580,0.0
174581,0.0
174589,0.0
174592,0.0
174599,0.0
174604,0.0
174616,0.0
174620,0.0
174621,0.0
174622,0.0
174625,0.0
174627,0.0
174632,0.0
174634,0.0
174644,0.0
174645,0.0
174647,0.0
174655,0.0
174659,1.0
174667,0.0
174673,0.0
174680,0.0
174681,0.0
174682,0.0
174685,0.0
174693,0.0
174697,0.0
174701,0.0
174709,0.0
174717,0.0
174718,0.0
174719,0.0
174722,0.0
174724,0.0
174725,0.0
174732,0.0
174733,0.0
174736,0.0
174739,0.0
174740,0.0
174746,0.0
174747,1.0
174748,0.0
174751,0.0
174763,0.0
174767,0.0
174771,0.0
174773,0.0
174777,0.0
174778,0.0
174780,0.0
174791,0.0
174792,1.0
174794,0.0
174799,1.0
174802,0.0
174803,0.0
174808,1.0
174815,0.0
174816,0.0
174818,0.0
174821,0.0
174824,0.0
174834,1.0
174835,0.0
174848,0.0
174849,0.0
174850,0.0
174852,0.0
174860,0.0
174866,0.0
174868,0.0
174870,0.0
174875,0.0
174879,0.0
174881,0.0
174882,0.0
174883,0.0
174884,0.0
174889,0.0
174894,0.0
174904,0.0
174914,0.0
174916,0.0
174917,0.0
174930,0.0
174934,0.0
174935,0.0
174947,0.0
174948,0.0
174952,1.0
174953,0.0
174963,0.0
174975,0.0
174976,0.0
174991,0.0
174993,0.0
174996,0.0
174997,0.0
174998,1.0
174999,0.0
175005,0.0
175006,0.0
175008,0.0
175013,0.0
175014,0.0
175016,1.0
175019,0.0
175021,0.0
175030,0.0
175034,0.0
175035,0.0
175038,0.0
175040,0.0
175041,0.0
175042,0.0
175043,0.0
175045,0.0
175051,0.0
175058,0.0
175060,0.0
175061,0.0
175065,0.0
175069,0.0
175073,0.0
175079,0.0
175082,0.0
175085,0.0
175087,0.0
175089,0.0
175093,1.0
175096,0.0
175099,0.0
175102,0.0
175105,0.0
175111,0.0
175112,0.0
175116,0.0
175117,0.0
175120,0.0
175124,1.0
175134,0.0
175135,0.0
175137,0.0
175140,1.0
175143,0.0
175150,0.0
175153,0.0
175154,1.0
175159,0.0
175161,0.0
175170,0.0
175172,0.0
175174,0.0
175191,1.0
175192,0.0
175201,0.0
175202,0.0
175206,0.0
175207,0.0
175209,0.0
175213,0.0
175217,0.0
175219,0.0
175224,0.0
175228,0.0
175229,0.0
175230,0.0
175237,0.0
175239,0.0
175251,0.0
175252,0.0
175265,0.0
175268,0.0
175269,0.0
175270,0.0
175274,0.0
175275,0.0
175279,0.0
175280,0.0
175283,0.0
175287,0.0
175292,0.0
175294,0.0
175297,0.0
175301,0.0
175303,0.0
175304,0.0
175312,0.0
175318,0.0
175321,0.0
175325,0.0
175326,0.0
175333,0.0
175344,0.0
175357,0.0
175365,0.0
175366,0.0
175368,0.0
175370,0.0
175373,0.0
175375,0.0
175376,0.0
175378,0.0
175380,0.0
175382,0.0
175383,1.0
175387,0.0
175388,0.0
175389,0.0
175396,0.0
175399,0.0
175404,0.0
175418,0.0
175422,0.0
175423,0.0
175428,0.0
175429,0.0
175430,0.0
175436,0.0
175440,1.0
175443,0.0
175444,0.0
175445,0.0
175446,0.0
175449,0.0
175459,0.0
175462,1.0
175467,0.0
175470,0.0
175472,0.0
175480,0.0
175482,1.0
175484,0.0
175486,0.0
175490,0.0
175491,0.0
175496,0.0
175498,0.0
175501,0.0
175507,0.0
175509,0.0
175510,0.0
175526,0.0
175527,0.0
175530,0.0
175537,0.0
175539,0.0
175546,0.0
175550,0.0
175551,0.0
175554,0.0
175557,0.0
175559,0.0
175560,0.0
175561,0.0
175564,0.0
175567,0.0
175569,1.0
175571,0.0
175575,0.0
175579,0.0
175580,0.0
175582,0.0
175592,0.0
175601,0.0
175604,0.0
175606,0.0
175611,0.0
175616,0.0
175622,0.0
175627,0.0
175630,0.0
175638,0.0
175640,1.0
175652,0.0
175666,1.0
175668,0.0
175669,0.0
175672,0.0
175676,0.0
175686,0.0
175688,0.0
175692,0.0
175695,0.0
175696,0.0
175700,0.0
175704,0.0
175705,1.0
175708,0.0
175712,0.0
175714,0.0
175715,0.0
175719,0.0
175725,0.0
175728,1.0
175729,0.0
175738,0.0
175740,0.0
175744,0.0
175746,0.0
175747,0.0
175751,0.0
175752,0.0
175756,0.0
175759,0.0
175765,0.0
175767,0.0
175776,0.0
175781,0.0
175782,0.0
175783,0.0
175789,0.0
175790,0.0
175791,0.0
175792,0.0
175793,0.0
175796,0.0
175800,0.0
175801,0.0
175803,0.0
175804,0.0
175806,0.0
175807,0.0
175810,0.0
175813,0.0
175817,0.0
175823,0.0
175824,0.0
175828,0.0
175829,0.0
175831,0.0
175832,0.0
175844,0.0
175848,1.0
175854,0.0
175855,0.0
175858,0.0
175860,0.0
175862,0.0
175874,0.0
175876,0.0
175886,0.0
175891,0.0
175895,0.0
175902,0.0
175906,0.0
175909,0.0
175919,0.0
175920,0.0
175928,0.0
175931,0.0
175938,0.0
175941,0.0
175942,1.0
175945,0.0
175946,0.0
175947,0.0
175948,0.0
175949,0.0
175952,0.0
175956,0.0
175967,0.0
175976,0.0
175980,0.0
175992,0.0
175993,0.0
175994,0.0
175996,0.0
175999,0.0
176009,0.0
176010,0.0
176014,0.0
176023,0.0
176030,0.0
176033,0.0
176040,0.0
176044,0.0
176049,0.0
176062,0.0
176063,0.0
176064,0.0
176069,1.0
176078,0.0
176080,0.0
176089,0.0
176094,0.0
176096,0.0
176109,1.0
176116,0.0
176117,1.0
176120,0.0
176121,0.0
176127,0.0
176131,0.0
176133,0.0
176135,0.0
176137,0.0
176146,0.0
176149,0.0
176150,0.0
176154,0.0
176156,0.0
176160,0.0
176162,0.0
176164,0.0
176167,0.0
176172,0.0
176181,0.0
176184,1.0
176186,0.0
176187,0.0
176190,0.0
176194,0.0
176196,0.0
176200,0.0
176203,0.0
176204,1.0
176212,0.0
176215,0.0
176230,0.0
176235,0.0
176236,0.0
176242,0.0
176250,1.0
176256,0.0
176258,0.0
176269,0.0
176272,0.0
176274,1.0
176276,0.0
176278,0.0
176296,0.0
176298,0.0
176303,0.0
176306,0.0
176307,0.0
176310,0.0
176312,0.0
176315,0.0
176317,0.0
176318,0.0
176321,0.0
176327,0.0
176328,0.0
176332,0.0
176334,0.0
176339,0.0
176345,0.0
176355,0.0
176367,0.0
176369,0.0
176379,1.0
176392,0.0
176396,1.0
176397,0.0
176399,0.0
176405,0.0
176406,0.0
176409,0.0
176410,0.0
176411,0.0
176413,0.0
176420,0.0
176425,0.0
176426,0.0
176427,0.0
176438,0.0
176443,0.0
176444,0.0
176448,0.0
176457,0.0
176462,0.0
176469,0.0
176496,0.0
176502,0.0
176503,0.0
176505,0.0
176506,0.0
176507,0.0
176516,0.0
176518,0.0
176520,0.0
176527,0.0
176530,0.0
176531,0.0
176534,0.0
176540,0.0
176545,0.0
176547,0.0
176550,0.0
176551,0.0
176552,0.0
176558,0.0
176559,0.0
176560,1.0
176563,0.0
176567,0.0
176576,0.0
176581,0.0
176585,0.0
176587,0.0
176588,0.0
176590,0.0
176591,0.0
176594,0.0
176608,0.0
176613,0.0
176616,0.0
176617,0.0
176618,1.0
176622,0.0
176624,0.0
176626,0.0
176632,0.0
176633,0.0
176640,0.0
176642,0.0
176648,0.0
176655,0.0
176657,0.0
176660,0.0
176663,0.0
176664,0.0
176670,0.0
176673,0.0
176676,0.0
176678,0.0
176691,0.0
176693,0.0
176704,0.0
176707,0.0
176708,0.0
176711,0.0
176718,0.0
176740,1.0
176743,0.0
176747,0.0
176757,0.0
176765,0.0
176766,0.0
176767,0.0
176768,0.0
176769,0.0
176779,0.0
176780,0.0
176794,0.0
176795,0.0
176798,0.0
176801,1.0
176802,1.0
176804,0.0
176806,1.0
176810,0.0
176816,0.0
176818,0.0
176822,0.0
176829,0.0
176838,0.0
176844,0.0
176846,0.0
176851,1.0
176852,0.0
176858,0.0
176859,0.0
176862,0.0
176863,0.0
176868,0.0
176870,1.0
176872,0.0
176873,0.0
176876,0.0
176879,0.0
176881,0.0
176885,0.0
176886,0.0
176887,0.0
176891,0.0
176895,0.0
176896,0.0
176902,0.0
176906,1.0
176907,0.0
176911,0.0
176915,0.0
176918,0.0
176919,0.0
176924,0.0
176930,0.0
176931,0.0
176939,0.0
176941,0.0
176946,0.0
176947,0.0
176948,0.0
176949,0.0
176952,1.0
176954,0.0
176961,0.0
176962,1.0
176969,0.0
176975,0.0
176976,0.0
176977,0.0
176978,0.0
176980,0.0
176984,0.0
176985,0.0
176990,0.0
176992,0.0
176996,0.0
176998,0.0
177000,1.0
177001,0.0
177006,0.0
177014,0.0
177019,0.0
177025,0.0
177038,0.0
177042,0.0
177044,0.0
177046,0.0
177052,0.0
177056,0.0
177058,0.0
177061,0.0
177071,0.0
177074,0.0
177075,0.0
177081,0.0
177096,0.0
177097,0.0
177098,0.0
177100,0.0
177103,1.0
177108,0.0
177111,1.0
177124,0.0
177127,0.0
177128,0.0
177138,0.0
177140,0.0
177144,0.0
177150,0.0
177151,0.0
177166,0.0
177168,0.0
177170,0.0
177171,1.0
177172,1.0
177174,0.0
177175,0.0
177176,1.0
177177,0.0
177181,0.0
177183,0.0
177184,0.0
177188,0.0
177193,0.0
177194,0.0
177197,1.0
177198,0.0
177202,0.0
177204,0.0
177208,0.0
177209,0.0
177219,0.0
177220,1.0
177221,0.0
177222,0.0
177231,0.0
177239,1.0
177246,1.0
177247,0.0
177248,0.0
177252,0.0
177255,0.0
177261,0.0
177267,0.0
177272,0.0
177281,0.0
177302,0.0
177305,0.0
177311,0.0
177315,0.0
177316,0.0
177320,0.0
177321,0.0
177329,0.0
177333,0.0
177335,1.0
177347,0.0
177348,0.0
177351,0.0
177358,0.0
177364,1.0
177365,0.0
177366,0.0
177368,0.0
177370,0.0
177379,0.0
177380,0.0
177381,0.0
177383,0.0
177389,0.0
177390,0.0
177392,0.0
177398,0.0
177407,0.0
177410,0.0
177411,0.0
177421,0.0
177431,0.0
177440,0.0
177444,0.0
177455,0.0
177457,0.0
177458,0.0
177459,0.0
177462,0.0
177463,0.0
177466,0.0
177467,0.0
177469,0.0
177470,0.0
177472,0.0
177475,0.0
177476,0.0
177481,0.0
177482,0.0
177483,0.0
177488,0.0
177490,1.0
177493,0.0
177501,0.0
177502,1.0
177512,0.0
177516,0.0
177518,0.0
177519,0.0
177520,0.0
177534,0.0
177539,0.0
177541,0.0
177543,0.0
177548,0.0
177555,0.0
177556,0.0
177563,0.0
177572,0.0
177582,0.0
177590,0.0
177598,0.0
177599,0.0
177600,0.0
177602,0.0
177603,0.0
177604,0.0
177613,0.0
177619,0.0
177622,0.0
177631,0.0
177636,0.0
177638,1.0
177670,0.0
177671,1.0
177682,0.0
177691,0.0
177697,0.0
177698,0.0
177703,0.0
177704,1.0
177706,0.0
177709,0.0
177712,0.0
177718,0.0
177723,1.0
177730,0.0
177732,0.0
177736,0.0
177737,0.0
177742,0.0
177743,0.0
177744,1.0
177747,0.0
177748,0.0
177756,0.0
177759,0.0
177761,0.0
177765,0.0
177777,0.0
177786,0.0
177787,0.0
177788,0.0
177807,0.0
177808,0.0
177810,0.0
177817,0.0
177821,1.0
177826,0.0
177830,0.0
177842,0.0
177844,0.0
177847,0.0
177852,0.0
177853,0.0
177855,0.0
177857,0.0
177859,0.0
177866,0.0
177868,0.0
177872,0.0
177874,0.0
177880,0.0
177882,0.0
177885,1.0
177887,0.0
177889,0.0
177894,1.0
177895,0.0
177905,0.0
177907,0.0
177910,0.0
177915,0.0
177922,0.0
177923,0.0
177930,1.0
177935,0.0
177936,0.0
177937,0.0
177938,0.0
177943,0.0
177948,0.0
177955,0.0
177964,0.0
177966,0.0
177967,0.0
177972,0.0
177976,0.0
177980,1.0
177983,0.0
177984,0.0
177985,0.0
177986,0.0
177987,0.0
177988,0.0
177990,0.0
177997,1.0
177998,0.0
177999,0.0
178006,0.0
178014,1.0
178017,0.0
178019,0.0
178020,0.0
178021,0.0
178032,0.0
178034,0.0
178038,0.0
178042,0.0
178043,0.0
178047,0.0
178051,1.0
178052,0.0
178053,0.0
178061,0.0
178066,0.0
178068,0.0
178069,0.0
178082,0.0
178090,0.0
178102,0.0
178104,0.0
178105,0.0
178111,0.0
178113,0.0
178114,0.0
178116,0.0
178118,0.0
178119,0.0
178120,0.0
178124,0.0
178136,0.0
178139,0.0
178141,0.0
178143,0.0
178147,1.0
178148,0.0
178159,0.0
178161,0.0
178165,0.0
178166,0.0
178180,1.0
178187,0.0
178188,0.0
178189,0.0
178192,1.0
178199,0.0
178204,0.0
178216,0.0
178219,0.0
178227,0.0
178228,0.0
178229,0.0
178236,0.0
178237,0.0
178238,0.0
178244,0.0
178249,0.0
178263,0.0
178264,0.0
178274,0.0
178279,0.0
178280,0.0
178287,0.0
178289,0.0
178293,0.0
178296,0.0
178297,0.0
178298,1.0
178305,0.0
178308,0.0
178311,0.0
178314,0.0
178318,0.0
178319,0.0
178320,0.0
178322,1.0
178325,0.0
178332,0.0
178333,1.0
178337,0.0
178339,0.0
178350,0.0
178351,0.0
178355,0.0
178360,0.0
178365,1.0
178368,0.0
178370,0.0
178371,0.0
178373,0.0
178377,0.0
178379,0.0
178381,0.0
178397,0.0
178399,0.0
178400,0.0
178401,0.0
178405,0.0
178406,0.0
178409,0.0
178410,0.0
178411,0.0
178412,0.0
178419,0.0
178425,0.0
178427,0.0
178437,0.0
178447,0.0
178448,0.0
178449,0.0
178451,0.0
178455,0.0
178457,1.0
178461,0.0
178462,0.0
178466,0.0
178470,0.0
178478,0.0
178480,0.0
178486,0.0
178489,0.0
178497,0.0
178498,1.0
178500,0.0
178503,0.0
178512,0.0
178516,0.0
178518,0.0
178521,0.0
178524,0.0
178538,0.0
178546,1.0
178549,0.0
178554,0.0
178556,1.0
178558,0.0
178559,0.0
178560,1.0
178569,0.0
178572,0.0
178577,0.0
178578,0.0
178584,0.0
178587,0.0
178590,0.0
178591,1.0
178598,0.0
178599,0.0
178604,0.0
178605,0.0
178608,0.0
178609,0.0
178612,0.0
178613,0.0
178619,0.0
178624,0.0
178633,0.0
178634,0.0
178646,0.0
178647,0.0
178655,0.0
178659,0.0
178669,0.0
178670,0.0
178673,0.0
178679,0.0
178684,0.0
178691,0.0
178703,0.0
178704,0.0
178708,1.0
178709,1.0
178724,0.0
178728,0.0
178730,0.0
178732,0.0
178738,0.0
178741,0.0
178742,0.0
178751,0.0
178753,0.0
178756,1.0
178758,0.0
178762,0.0
178763,0.0
178764,0.0
178765,0.0
178772,0.0
178778,0.0
178782,0.0
178783,1.0
178786,0.0
178791,0.0
178795,0.0
178796,0.0
178797,0.0
178801,0.0
178802,0.0
178803,0.0
178805,0.0
178811,0.0
178812,0.0
178819,0.0
178823,0.0
178824,0.0
178834,1.0
178835,0.0
178839,0.0
178841,0.0
178842,0.0
178844,0.0
178848,0.0
178850,0.0
178852,0.0
178859,0.0
178885,0.0
178893,0.0
178895,0.0
178899,1.0
178900,0.0
178904,0.0
178905,0.0
178915,0.0
178916,0.0
178918,0.0
178930,0.0
178934,0.0
178935,0.0
178944,0.0
178945,0.0
178948,0.0
178952,0.0
178953,0.0
178954,0.0
178963,0.0
178970,0.0
178972,0.0
178974,0.0
178975,0.0
178981,0.0
178982,0.0
178988,0.0
178990,0.0
178998,0.0
179003,0.0
179004,0.0
179008,0.0
179016,1.0
179019,0.0
179021,0.0
179022,0.0
179027,0.0
179029,0.0
179033,0.0
179046,0.0
179047,0.0
179048,0.0
179052,0.0
179057,0.0
179058,0.0
179061,0.0
179066,0.0
179068,0.0
179074,0.0
179082,1.0
179088,0.0
179096,0.0
179098,0.0
179104,0.0
179113,0.0
179115,0.0
179116,0.0
179118,0.0
179125,0.0
179133,1.0
179139,0.0
179140,0.0
179144,0.0
179147,0.0
179156,0.0
179160,0.0
179162,0.0
179166,0.0
179169,0.0
179176,0.0
179180,0.0
179185,0.0
179187,0.0
179190,0.0
179196,0.0
179208,0.0
179215,1.0
179220,0.0
179222,0.0
179223,0.0
179232,0.0
179237,0.0
179242,0.0
179246,0.0
179253,1.0
179255,0.0
179258,0.0
179259,0.0
179263,0.0
179277,0.0
179279,0.0
179289,0.0
179294,0.0
179296,0.0
179297,0.0
179300,0.0
179303,1.0
179312,0.0
179330,0.0
179335,0.0
179339,0.0
179341,0.0
179350,0.0
179352,0.0
179355,1.0
179360,0.0
179361,0.0
179381,0.0
179384,0.0
179387,0.0
179389,0.0
179391,0.0
179399,0.0
179400,0.0
179401,0.0
179402,0.0
179403,0.0
179406,1.0
179408,0.0
179415,1.0
179420,0.0
179427,0.0
179434,0.0
179438,0.0
179443,0.0
179448,0.0
179452,0.0
179454,0.0
179461,0.0
179466,0.0
179479,0.0
179483,0.0
179488,0.0
179494,0.0
179505,0.0
179517,0.0
179524,1.0
179526,0.0
179529,0.0
179531,0.0
179533,0.0
179538,0.0
179539,0.0
179543,0.0
179544,0.0
179545,0.0
179548,0.0
179551,0.0
179554,0.0
179556,0.0
179561,0.0
179564,0.0
179566,0.0
179580,0.0
179595,0.0
179607,0.0
179608,0.0
179611,0.0
179618,0.0
179627,0.0
179631,0.0
179632,0.0
179633,0.0
179647,0.0
179648,0.0
179654,0.0
179655,1.0
179658,0.0
179659,0.0
179666,0.0
179668,0.0
179674,0.0
179675,0.0
179683,0.0
179684,1.0
179685,0.0
179704,0.0
179707,0.0
179714,0.0
179718,0.0
179728,0.0
179734,1.0
179744,0.0
179747,0.0
179754,1.0
179777,0.0
179781,0.0
179783,0.0
179793,0.0
179805,1.0
179806,1.0
179817,0.0
179819,1.0
179830,0.0
179831,0.0
179834,0.0
179840,0.0
179843,0.0
179844,0.0
179846,1.0
179847,0.0
179849,0.0
179857,0.0
179859,0.0
179864,0.0
179884,0.0
179888,0.0
179890,0.0
179892,0.0
179899,1.0
179901,0.0
179904,0.0
179909,0.0
179910,0.0
179914,0.0
179917,0.0
179927,1.0
179931,0.0
179932,0.0
179938,0.0
179942,0.0
179943,0.0
179957,0.0
179961,0.0
179963,0.0
179964,0.0
179972,0.0
179973,0.0
179974,0.0
179979,0.0
179981,0.0
179982,0.0
179990,0.0
179992,1.0
179993,1.0
180002,0.0
180004,0.0
180006,0.0
180008,0.0
180010,0.0
180019,1.0
180020,0.0
180025,0.0
180040,0.0
180043,1.0
180045,0.0
180046,0.0
180047,0.0
180052,0.0
180054,0.0
180057,0.0
180058,0.0
180060,0.0
180068,0.0
180073,0.0
180074,0.0
180079,0.0
180088,0.0
180093,0.0
180094,0.0
180107,0.0
180110,0.0
180111,0.0
180114,0.0
180116,1.0
180118,0.0
180120,0.0
180128,0.0
180130,0.0
180132,0.0
180134,1.0
180142,0.0
180143,0.0
180147,0.0
180148,0.0
180149,1.0
180150,1.0
180151,0.0
180153,0.0
180154,1.0
180155,0.0
180168,0.0
180170,1.0
180174,0.0
180177,0.0
180182,0.0
180190,0.0
180192,0.0
180200,0.0
180203,0.0
180205,0.0
180206,0.0
180207,0.0
180214,0.0
180219,1.0
180221,0.0
180223,0.0
180232,0.0
180235,0.0
180236,0.0
180237,0.0
180243,0.0
180245,0.0
180249,1.0
180254,0.0
180259,0.0
